"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"1127","Windows ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","Yes","¥1200","3%","Phone","No","No","10 min",0
"1131","Windows ","50s","Male","Part-time job","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","Yes","No","7 min",0
"1132","Android ","50s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","Yes","No","7 min",1
"1133","Android ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","Yes","Yes","10 min",0
"1136","iPhone","40s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","1%","Phone","No","No","7 min",0
"1137","Android ","50s","Male","Self-employed","¥10M or more","Population of Less than 100K","About once a week","Shopping","No","¥1500","3%","App","No","No","10 min",0
"1138","iPhone","50s","Female","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",1
"1140","Windows ","50s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Other","No","¥1200","1%","Phone","No","Yes","10 min",1
"1141","Android ","50s","Female","Prefer not to answer","Prefer not to answer","Population of Less than 100K","Several times a year","Visit to hospital","No","¥1200","1%","Phone","No","Yes","7 min",1
"1142","Windows ","70s","Male","Self-employed","¥8M or more and less than ¥9M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","3%","App","Yes","Yes","10 min",1
"1143","iPhone","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1500","1%","Phone","Yes","No","7 min",1
"1144","Android ","40s","Female","Temporary staff","Prefer not to answer","Population of 500K or more","Several times a year","Other","No","¥1500","3%","App","Yes","Yes","7 min",1
"1145","iPhone","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","App","No","No","7 min",0
"1146","iPhone","30s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 500K or more","Several times a year","Visit to hospital","No","¥1500","1%","App","No","No","10 min",1
"1147","Android ","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"1149","Android ","40s","Other","Public servant","¥5M or more and less than ¥6M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","10 min",0
"1151","iPhone","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a month","Leisure","No","¥1500","3%","App","No","No","10 min",0
"1152","Windows ","40s","Male","Agriculture, forestry and fisheries","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a year","Shopping","No","¥1500","1%","App","No","Yes","7 min",0
"1154","Windows ","40s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","3%","Phone","Yes","No","7 min",1
"1155","iPhone","10s","Female","Student","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","7 min",1
"1157","iPhone","40s","Female","Unemployed (including after retirement)","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","7 min",0
"1158","Windows ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",0
"1159","Android ","20s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",1
"1160","iPhone","60s","Male","Unemployed (including after retirement)","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","1%","App","Yes","No","7 min",1
"1161","Android ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","1%","App","Yes","No","7 min",0
"1162","iPhone","30s","Female","Public servant","¥4M or more and less than ¥5M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","No","10 min",0
"1163","iPhone","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","No","Yes","7 min",0
"1164","Android ","40s","Other","Public servant","¥5M or more and less than ¥6M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"1167","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","10 min",1
"1169","Android ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","3%","App","No","Yes","10 min",1
"1172","iPad","40s","Female","Self-employed","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",0
"1173","Windows ","50s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","7 min",1
"1174","iPhone","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","10 min",0
"1175","Android ","Prefer not to answer","Female","Full-time housewife (husband)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"1180","iPhone","30s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","Yes","7 min",0
"1181","Android ","50s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","No","7 min",1
"1183","Windows ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of Less than 100K","Several times a year","Moving for work","No","¥1200","3%","App","No","Yes","7 min",0
"1184","iPhone","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","App","No","No","10 min",0
"1192","iPhone","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","7 min",0
"1194","Android ","50s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","3%","Phone","No","Yes","10 min",1
"1197","Android ","50s","Male","Self-employed","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a week","Moving for work","Yes","¥1500","1%","App","No","Yes","10 min",0
"1198","iPhone","50s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","7 min",1
"1199","Android ","40s","Female","Part-time job","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"1200","iPhone","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"1202","Macintosh","60s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","10 min",0
"1203","Android ","50s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","10 min",0
"1205","Macintosh","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",0
"1206","Windows ","40s","Male","Other","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","7 min",1
"1208","Android ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Several times a year","Moving for work","Yes","¥1200","1%","Phone","Yes","Yes","7 min",1
"1210","iPhone","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"1212","Windows ","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","7 min",1
"1213","Android ","50s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",1
"1215","iPhone","50s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 500K or more","Several times a year","Other","No","¥1500","3%","App","No","Yes","10 min",0
"1216","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Other","No","¥1200","3%","App","Yes","Yes","7 min",1
"1217","Android ","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","Yes","Yes","10 min",1
