"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"1064","Windows ","50s","Male","Public servant","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","3%","App","No","No","10 min",0
"1065","Android ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","1%","Phone","No","Yes","10 min",0
"1066","Android ","50s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","10 min",0
"1068","iPhone","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","No","10 min",0
"1071","Android ","40s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","10 min",1
"1072","Android ","40s","Female","Part-time job","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","10 min",1
"1073","Windows ","40s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","Yes","7 min",1
"1075","iPhone","20s","Female","Student","Less than ¥1M","Prefer not to answer","Several times a year","Shopping","No","¥1500","1%","Phone","No","Yes","7 min",0
"1077","Android ","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"1078","Windows ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",0
"1080","iPhone","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a year","Shopping","No","¥1200","3%","Phone","No","No","7 min",1
"1084","Windows ","40s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","3%","App","Yes","Yes","7 min",0
"1085","iPhone","40s","Female","Part-time job","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Prefer not to answer","No","¥1200","1%","App","No","No","7 min",1
"1088","iPhone","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",1
"1089","Android ","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","Yes","No","10 min",0
"1091","Android ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"1092","iPhone","20s","Female","Temporary staff","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","No","No","7 min",1
"1093","iPhone","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","No","Yes","10 min",1
"1094","Windows ","70s","Female","Full-time housewife (husband)","¥10M or more","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","7 min",0
"1095","Android ","60s","Male","Unemployed (including after retirement)","¥10M or more","Population of 500K or more","Several times a year","Shopping","No","¥1200","3%","App","Yes","No","7 min",0
"1096","Android ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","Yes","No","7 min",1
"1097","iPhone","50s","Male","Part-time job","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","10 min",1
"1098","iPhone","40s","Female","Part-time job","Prefer not to answer","Population of 500K or more","Several times a year","Shopping","No","¥1500","3%","App","No","Yes","10 min",0
"1099","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","1%","App","Yes","No","7 min",1
"1102","iPhone","30s","Male","Public servant","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","7 min",1
"1103","Android ","60s","Male","Other","Prefer not to answer","Population of Less than 100K","Several times a year","Shopping","No","¥1500","3%","Phone","No","Yes","10 min",0
"1106","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Leisure","Yes","¥1500","3%","App","No","No","7 min",1
"1111","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","7 min",1
"1113","iPhone","50s","Male","Public servant","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","Phone","No","No","7 min",0
"1116","iPhone","40s","Female","Public servant","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"1120","iPhone","60s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a month","Moving for work","No","¥1500","1%","App","Yes","Yes","7 min",1
"1122","iPhone","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","Phone","No","Yes","7 min",0
"1124","Windows ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","10 min",0
"1125","Windows ","60s","Male","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"1128","Android ","30s","Male","Part-time job","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","10 min",1
"1129","iPhone","20s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a month","Moving for work","No","¥1500","1%","Phone","No","No","10 min",0
"1130","Windows ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",0
"1134","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1200","3%","Phone","No","Yes","7 min",0
"1135","Android ","50s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"1139","iPhone","40s","Female","Part-time job","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Prefer not to answer","No","¥1500","3%","App","Yes","Yes","10 min",0
"1148","Windows ","60s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","App","No","No","10 min",0
"1150","Windows ","50s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","No","No","7 min",1
"1153","iPhone","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",1
"1156","Windows ","40s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a year","Moving for work","No","¥1500","1%","Phone","Yes","Yes","10 min",0
"1165","iPhone","30s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1200","3%","App","Yes","No","7 min",1
"1166","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",1
"1168","iPhone","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a month","Leisure","No","¥1500","1%","App","Yes","Yes","7 min",1
"1170","Windows ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","App","Yes","No","10 min",0
"1171","Android ","60s","Female","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a month","Shopping","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"1176","Windows ","30s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",1
"1177","Android ","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a month","Shopping","No","¥1200","3%","App","No","Yes","10 min",0
"1178","Android ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Several times a year","Moving for work","Yes","¥1200","1%","App","Yes","No","10 min",1
"1179","Android ","40s","Male","Temporary staff","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","7 min",0
